V2Codes,Description
e6h4.,SUPRAX 100mg/5mL paediatric suspension 37.5mL
e6h5.,SUPRAX 100mg/5mL paediatric suspension 75mL
e6h6.,SUPRAX 100mg/5mL paediatric suspension 50mL
e6h7.,SUPRAX 100mg/5mL paediatric suspension 100mL
e6j..,CEFODIZIME
e6j1.,*CEFODIZIME 1g injection
e6j2.,*CEFODIZIME 2g injection
e6j3.,*TIMECEF 1g injection
e6j4.,*TIMECEF 2g injection
e6k..,CEFPODOXIME PROXETIL
e6k0.,*CEFPODOXIME 100mg tablets
e6k1.,*ORELOX 100mg tablets x10
e6k2.,CEFPODOXIME 40mg/5mL paediatric suspension
e6k3.,ORELOX 40mg/5mL paediatric suspension
e6m..,CEFTRIAXONE
e6m1.,ROCEPHIN 250mg injection
e6m2.,ROCEPHIN 1g injection
e6m3.,ROCEPHIN 2g injection
e6m4.,CEFTRIAXONE 250mg injection
e6m5.,CEFTRIAXONE 1g injection
e6m6.,CEFTRIAXONE 2g injection
e6n..,CEFTIBUTEN
e6n1.,*CEDAX 400mg capsules
e6n2.,CEDAX 90mg/5mL oral suspension
e6n3.,CEDAX 180mg/5mL oral suspension
e6n4.,*CEFTIBUTEN 400mg capsules
e6n5.,CEFTIBUTEN 90mg/5mL oral suspension
e6n6.,CEFTIBUTEN 180mg/5mL oral suspension
e6o..,CEFPIROME
e6o1.,CEFPIROME 1g injection (pdr for recon)
e6o2.,CEFPIROME 2g injection (pdr for recon)
e6o3.,CEFROM 1g injection (pdr for recon)
e6o4.,CEFROM 2g injection (pdr for recon)
e6p..,CEFPROZIL
e6p1.,*CEFPROZIL 250mg tablets
e6p2.,*CEFPROZIL 500mg tablets
e6p3.,CEFPROZIL 250mg/5mL oral suspension
e6p4.,*CEFZIL 250mg tablets
e6p5.,*CEFZIL 500mg tablets
e6p6.,CEFZIL 250mg/5mL oral suspension
e6q..,CEFTAROLINE FOSAMIL
e6q1.,ZINFORO 600mg powder for conc for solution for infusion
e6q2.,CEFTAROLINE FOSAMIL 600mg powder for solution for injection
e6r..,CEFTOBIPROLE
e6r1.,ZEVTERA 500mg powder for conc for soln for infusion
e6r2.,CEFTOBIPROLE 500mg powder for solution for injection
e6s..,CEFTOLOZANE+TAZOBACTAM
e6s1.,ZERBAXA 1g/0.5g powder for concentrate for soln for infusion
e6s2.,CEFTOLOZANE+TAZOBACTAM 1g/0.5g powder for soln for injection
e71..,TETRACYCLINE [SYSTEMIC]
e711.,TETRACYCLINE 250mg capsules
e712.,TETRACYCLINE 250mg tablets
e713.,TETRACYCLINE 125mg/5mL mixture
e714.,*ACHROMYCIN 250mg capsules
e715.,*ACHROMYCIN 250mg tablets
e716.,*ACHROMYCIN 25g powder
e718.,ACHROMYCIN 250mg intravenous injection
e719.,ACHROMYCIN 500mg intravenous injection
e71a.,*ACHROMYCIN V 250mg capsules
e71b.,*ACHROMYCIN V 125mg/5mL syrup
e71c.,*DETECLO 300mg tablets
e71d.,ECONOMYCIN 250mg capsules
e71e.,ECONOMYCIN 250mg tablets
e71f.,*SUSTAMYCIN 250mg m/r capsules
e71g.,*TETRABID 250mg m/r capsules
e71h.,*TETRACHEL 250mg capsules
e71i.,*TETRACHEL 250mg tablets
e71j.,*TETREX 250mg capsules
e71k.,*TETRACYCLINE 25g powder
e71m.,TETRACYCLINE 250mg intravenous injection
e71n.,TETRACYCLINE 500mg intravenous injection
e71o.,*ACHROMYCIN 125mg/5mL syrup
e71p.,TETRACYCLINE 250mg m/r capsules
e71z.,COMPOUND TETRACYCLINE 300mg tablets
e72..,CHLORTETRACYCLINE HYDROCHLORIDE [SYSTEMIC]
e721.,*AUREOMYCIN 250mg capsules
e722.,*AUREOMYCIN 25g powder
e72y.,CHLORTETRACYCLINE 250mg capsules
e72z.,*CHLORTETRACYCLINE 25g powder
e73..,*CLOMOCYCLINE SODIUM
e731.,*MEGACLOR 170mg capsules
e73z.,CLOMOCYCLINE SODIUM 170mg capsules
e74..,DEMECLOCYCLINE HYDROCHLORIDE
e741.,*LEDERMYCIN 150mg capsules
e742.,*LEDERMYCIN 300mg tablets
e74y.,DEMECLOCYCLINE HCL 150mg capsules
e74z.,DEMECLOCYCLINE HCL 300mg tablets
e75..,DOXYCYCLINE
e751.,*DOXATET 100mg tablets
e752.,DOXYLAR 100mg capsules
e753.,*NORDOX 100mg capsules
e754.,*VIBRAMYCIN 50mg capsules
e755.,*VIBRAMYCIN 100mg capsules
e756.,*VIBRAMYCIN 50mg/5mL syrup
e757.,VIBRAMYCIN-D 100mg dispersible tablets
e758.,DOXYCYCLINE 100mg capsules
e759.,*DEMIX-100 100mg capsules
e75A.,*RAMYSIS 100mg capsules
e75B.,*DEMIX-50 50mg capsules
e75C.,*CYCLODOX 100mg capsules
e75D.,VIBRAMYCIN ACNE PACK 50mg capsules
e75E.,DOXYLAR 50mg capsules
e75F.,*PERIOSTAT 20mg capsules
e75G.,PERIOSTAT 20mg tablets
e75H.,EFRACEA 40mg m/r capsules
e75s.,DOXYCYCLINE 40mg m/r capsules
e75t.,DOXYCYCLINE 20mg tablets
e75u.,*DOXYCYCLINE 20mg capsules
e75v.,*DOXYCYCLINE 100mg tablets
e75w.,*DOXYCYCLINE 100mg capsules
e75x.,DOXYCYCLINE 50mg capsules
e75y.,*DOXYCYCLINE 50mg/5mL syrup
e75z.,DOXYCYCLINE 100mg dispersible tablets
e76..,LYMECYCLINE
e761.,*TETRALYSAL 204mg capsules
e762.,TETRALYSAL-300 408mg capsules
e76y.,*LYMECYCLINE 204mg capsules
e76z.,LYMECYCLINE 408mg capsules
e77..,MINOCYCLINE
e771.,*MINOCIN 50mg tablets
e772.,*MINOCIN 100mg tablets
e773.,MINOCYCLINE 100mg m/r capsules
e774.,MINOCIN MR 100mg m/r capsules
e775.,*BLEMIX-50 tablets
e776.,AKNEMIN 50mg capsules
e777.,AKNEMIN 100mg capsules
e778.,CYCLOMIN 50mg tablets
e779.,CYCLOMIN 100mg tablets
e77A.,*MINOGAL-50 tablets
e77B.,*MINOGAL-100 tablets
e77C.,*BLEMIX-100 tablets
e77D.,SEBOMIN MR 100mg m/r capsules
e77E.,ACNAMINO MR 100mg m/r capsules
e77F.,SEBREN MR 100mg capsules
e77w.,MINOCYCLINE 50mg capsules
e77x.,MINOCYCLINE 100mg capsules
e77y.,MINOCYCLINE 50mg tablets
e77z.,MINOCYCLINE 100mg tablets
e781.,OXYTETRACYCLINE 250mg capsules
e782.,OXYTETRACYCLINE 250mg tablets
e783.,OXYTETRACYCLINE 125mg/5mL mixture
e784.,*BERKMYCEN 250mg tablets
e785.,*CHEMOCYCLINE 250mg tablets
e786.,*CHEMOCYCLINE 125mg/5mL syrup
e787.,*GALENOMYCIN 250mg tablets
e788.,*IMPERACIN 250mg tablets
e789.,OXYMYCIN 250mg tablets
e78a.,*TERRAMYCIN 250mg capsules
e78b.,*TERRAMYCIN 250mg tablets
e78c.,*UNIMYCIN 250mg capsules
e78d.,*OXYTETRAMIX 250mg tablets
e78w.,*UNIMYCIN 250mg capsules
e78y.,OXYTETRACYCLINE 125mg/5mL syrup
e79..,COMPOUND TETRACYCLINE PREPARATIONS
e791.,*CHYMOCYCLAR capsules
e792.,*MYSTECLIN capsules
e793.,*MYSTECLIN tablets
e794.,*MYSTECLIN syrup
e79z.,TETRACYCLINE+NYSTATIN 250mg/250ku tablets
e811.,GENTAMICIN 40mg/1mL injection
e812.,GENTAMICIN 80mg/2mL injection
e813.,GENTAMICIN 80mg/2mL syringe
e814.,GENTAMICIN 60mg/1mL injection
e815.,GENTAMICIN 120mg/2mL injection
e816.,GENTAMICIN 120mg/1.5mL injection
e819.,GENTAMICIN 10mg/2mL paediatric injection
e81a.,GENTAMICIN 20mg/2mL paediatric injection
e81b.,GENTAMICIN 1g injection (pdr for recon)
e81c.,CIDOMYCIN 80mg/2mL injection
e81d.,*CIDOMYCIN 160mg/2mL injection
e81e.,CIDOMYCIN 20mg/2mL paediatric injection
e81g.,*CIDOMYCIN powder 1g
e81h.,GENTICIN 80mg/2mL injection
e81i.,GENTICIN 20mg/2mL paediatric injection
e81j.,GENTICIN 2mg/2mL intrathecal injection
e81k.,*GENTICIN powder 1g
e81l.,*LUGACIN 80mg/2mL injection
e81m.,*GENTICIN powder 500mg
e81n.,GENTAMYCIN 240mg/6mL injection
e81o.,GENTAMICIN 80mg/50mL intravenous infusion
e81p.,GENTAMICIN REDIBAG 80mg/50mL intravenous infusion
e81q.,GENTAMICIN 240mg/100mL intravenous infusion
e81r.,GENTAMICIN REDIBAG 240mg/100mL intravenous infusion
e81s.,GENTAMICIN 360mg/100mL intravenous infusion
e81t.,GENTAMICIN REDIBAG 360mg/100mL intravenous infusion
e81u.,GENTAMICIN 80mg/80mL solution for infusion
e81v.,GENTAMICIN 240mg/80mL solution for infusion
e81w.,GENTAMICIN 360mg/120mL solution for infusion
e82..,AMIKACIN
e821.,*AMIKIN 500mg/2mL injection
e822.,AMIKIN 100mg/2mL paediatric injection
e82y.,AMIKACIN 500mg/2mL injection
e82z.,AMIKACIN 100mg/2mL paediatric injection
e831.,*SOFRAMYCIN 250mg tablets
e832.,*SOFRAMYCIN powder 500mg
e833.,FRAMYCETIN SULPHATE 250mg tablets
e834.,FRAMYCETIN SULFATE powder 500mg
e841.,*KANNASYN 1g/4mL injection
e842.,KANNASYN 1g injection (pdr for recon)
e84y.,*KANAMYCIN 1g/4mL injection
e84z.,KANAMYCIN 1g injection (pdr for recon)
e851.,*NEOMYCIN 100mg/5mL elixir
e853.,NIVEMYCIN 500mg tablets
e854.,*NIVEMYCIN 100mg/5mL elixir
e855.,NEOMYCIN 500mg tablets
e856.,*MYCIFRADIN 500mg tablets
e86..,NETILMICIN
e861.,*NETILLIN 15mg/1.5mL injection
e862.,*NETILLIN 50mg/1mL injection
e863.,*NETILLIN 100mg/1mL injection
e864.,*NETILLIN 150mg/1.5mL inj
e865.,*NETILLIN 200mg/2mL injection
e86v.,*NETILMICIN 200mg/2mL inj
e86w.,NETILMICIN 15mg/1.5mL injection
e86x.,*NETILMICIN 50mg/1mL injection
e86y.,*NETILMICIN 100mg/1mL inj
e86z.,NETILMICIN 150mg/1.5mL injection
e911.,ERYTHROMYCIN 250mg e/c tablets
e912.,ERYTHROMYCIN 500mg tablets
e913.,ERYTHROMYCIN STEARATE 250mg tablets
e914.,ERYTHROMYCIN STEARATE 500mg tablets
e915.,ARPIMYCIN 125mg/5mL sugar free suspension
e916.,ARPIMYCIN 250mg/5mL sugar free suspension
e917.,ARPIMYCIN 500mg/5mL sugar free suspension
e918.,*ERYCEN 250mg tablets
e919.,*ERYCEN 500mg tablets
e91A.,ERYTHROPED FORTE granules 500mg/sachet
e91B.,ERYTHROPED P.I. granules 125mg/sachet
e91C.,ERYTHROPED P.I. 125mg/5mL sugar free suspension 140mL
e91D.,ERYTHROPED 250mg/5mL sugar free suspension 140mL
e91E.,ERYTHROMYCIN 125mg/5mL sugar free suspension
e91F.,ERYTHROMYCIN 250mg/5mL sugar free suspension
e91G.,*ROMMIX-125 suspension
e91H.,*ROMMIX-250 tablets
e91I.,KERYMAX 250mg e/c granules in capsules
e91J.,*ROMMIX-500 tablets
e91K.,ERYTHROCIN 1g intravenous infusion
e91L.,*ERYTHROMYCIN 250mg capsules
e91M.,ERYTHROMYCIN 125mg/sachet granules
e91N.,ERYTHROMYCIN 250mg/sachet granules
e91P.,ERYTHROMYCIN 500mg/sachet granules
e91Q.,ERYTHROMYCIN 1g/sachet granules
e91R.,ERYTHROMYCIN 500mg/5mL sugar free suspension
e91S.,TILORYTH 250mg e/c granules in capsules
e91T.,ERYMIN 250mg/5mL sugar free suspension
e91U.,ARPIMYCIN 125mg/5mL suspension
e91V.,ARPIMYCIN 250mg/5mL suspension
e91W.,ARPIMYCIN 500mg/5mL suspension
e91X.,ERYTHROMYCIN 250mg e/c granules in capsules
e91Y.,ERYTHROPED FORTE SF 500mg/5mL sugar free suspension
e91Z.,PRIMACINE 125mg/5mL suspension 100mL
e91a.,ERYMAX 250mg e/c granules in capsules
e91b.,ERYTHROCIN 250mg tablets
e91c.,ERYTHROCIN 500mg tablets
e91d.,ERYTHROMYCIN LACTOBION 1g intravenous injection
e91e.,*ERYTHROLAR 250mg tablets
e91f.,*ERYTHROLAR 500mg tablets
e91g.,ERYTHROLAR 250mg/5mL suspension
e91h.,*ERYTHROMID 250mg tablets
e91i.,*ERYTHROMID DS 500mg tablets
e91j.,ERYTHROPED P.I. 125mg/5mL suspension
e91k.,ERYTHROPED 250mg/5mL suspension 140mL
e91l.,ERYTHROPED 250mg/sachet sugar free granules
e91m.,ERYTHROPED FORTE 500mg/5mL suspension
e91n.,ERYTHROPED A 500mg tablets
e91o.,*ILOSONE 250mg capsules
e91p.,*ILOSONE 500mg tablets
e91q.,*ILOSONE 125mg/5mL suspension
e91r.,ILOSONE FORTE 250mg/5mL suspension
e91s.,*ILOTYCIN 250mg tablets
e91t.,RETCIN 250mg tablets
e91u.,ERYTHROMYCIN 125mg/5mL suspension
e91v.,ERYTHROMYCIN 250mg/5mL suspension
e91w.,ERYTHROMYCIN 500mg/5mL suspension
e91x.,ERYTHROPED A 1g/sachet granules
e91y.,ERYMAX SPRINKLE 125mg capsules
e91z.,ERYTHROPED 250mg/sachet granules
e921.,CLARITHROMYCIN 250mg tablets
e922.,KLARICID 250mg tablets 14CP
e923.,CLARITHROMYCIN 125mg/5mL paediatric suspension
e924.,KLARICID 125mg/5mL paediatric suspension
e925.,CLARITHROMYCIN 500mg injection (pdr for recon)
e926.,KLARICID IV 500mg injection (pdr for recon)
e927.,CLARITHROMYCIN 500mg tablets
e928.,KLARICID 500mg tablets
e929.,CLARITHROMYCIN 500mg m/r tablets
e92A.,KLARICID XL 500mg m/r tablets
e92B.,CLARITHROMYCIN 250mg/sachet granules
e92C.,KLARICID adult 250mg/sachet granules
e92D.,CLARITHROMYCIN 250mg/5mL paediatric suspension
e92E.,KLARICID 250mg/5mL paediatric suspension
e92F.,CLARITHROMYCIN 125mg granules straw
e92G.,*CLAROSIP 125mg granules straw
e92H.,CLARITHROMYCIN 187.5mg granules straw
e92I.,CLAROSIP 187.5mg granules straw
e92J.,CLARITHROMYCIN 250mg granules straw
e92K.,CLAROSIP 250mg granules straw
e92L.,XETININ XL 500mg m/r tablets
e92M.,FEBZIN XL 500mg m/r tablets
e92N.,MYCIFOR XL 500mg m/r tablets
e93..,AZITHROMYCIN DIHYDRATE
e931.,AZITHROMYCIN 250mg capsules
e932.,AZITHROMYCIN 40mg/mL suspension
e933.,ZITHROMAX 250mg capsules
e934.,ZITHROMAX 40mg/mL suspension 15mL
e935.,ZITHROMAX 40mg/mL suspension 22.5mL
e936.,ZITHROMAX 40mg/mL suspension 30mL
e937.,AZITHROMYCIN 500mg tablets
e938.,*ZITHROMAX 500mg tablets
e939.,CLAMELLE AZITHROMYCIN 500mg tablets
e93C.,ZEDBAC 500mg powder for solution for infusion
e93D.,AZITHROMYCIN 500mg powder for solution for injection
e94..,SPIRAMYCIN
e941.,SPIRAMYCIN 250mg tablets
e942.,ROVAMYCINE 250mg tablets
e943.,SPIRAMYCIN 125mg/5mL syrup
e944.,ROVAMYCINE 125mg/5mL syrup
e951.,PRIMACINE 125mg/5mL suspension 140mL
e952.,PRIMACINE 250mg/5mL suspension 100mL
e953.,PRIMACINE 250mg/5mL suspension 140mL
e954.,PRIMACINE 500mg/5mL suspension 100mL
e955.,PRIMACINE 500mg/5mL suspension 140mL
e96..,TELITHROMYCIN
e961.,TELITHROMYCIN 400mg tablets
e96a.,KETEK 400mg tablets
ea11.,DALACIN C 75mg capsules
ea12.,DALACIN C 150mg capsules
ea13.,DALACIN C 75mg/5mL paediatric suspension
ea14.,DALACIN C PHOSPHATE 300mg/2mL injection
ea15.,DALACIN C PHOSPHATE 600mg/4mL injection
ea1v.,CLINDAMYCIN 75mg capsules
ea1w.,CLINDAMYCIN 150mg capsules
ea1x.,*CLINDAMYCIN 75mg/5mL syrup
ea1y.,CLINDAMYCIN 300mg/2mL injection
ea1z.,CLINDAMYCIN 600mg/4mL injection
ea21.,*LINCOCIN 500mg capsules
ea22.,*LINCOCIN 250mg/5mL syrup
ea23.,*LINCOCIN 600mg/2mL injection
ea2x.,*LINCOMYCIN 500mg capsules
ea2y.,*LINCOMYCIN 250mg/5mL syrup
ea2z.,LINCOMYCIN 600mg/2mL injection
eb1..,ACROSOXACIN
eb11.,*ERADACIN 150mg capsules
eb1z.,*ACROSOXACIN 150mg capsules
eb21.,*CHLOROMYCETIN 250mg capsules
eb22.,CHLOROMYCETIN 125mg/5mL suspension
eb23.,*CHLOROMYCETIN 300mg injection
eb24.,*CHLOROMYCETIN 1.2g injection
eb26.,KEMICETINE 1g/10mL injection
eb2u.,CHLORAMPHENICOL 250mg capsules
eb2v.,CHLORAMPHENICOL 125mg/5mL suspension
eb2w.,CHLORAMPHENICOL 300mg injection
eb2x.,CHLORAMPHENICOL 1.2g injection
eb2z.,CHLORAMPHENICOL 1g injection
eb31.,COLOMYCIN 1.5million units tablets
eb32.,"COLOMYCIN 250,000units/5mL syrup"
eb33.,"COLOMYCIN 500,000units injection"
eb34.,COLOMYCIN 1million units injection
eb35.,PROMIXIN 1million units injection (pdr for recon)
eb36.,PROMIXIN 1million international units powder for nebulisation
eb37.,COLOMYCIN 2million units injection (pdr for recon)
eb3u.,COLISTIMETHATE SODIUM 2million units injection (pdr for recon)
eb3w.,COLISTIN 1.5million units tablets
eb3x.,"COLISTIN 250,000units/5mL syrup"
eb3y.,"COLISTIMETHATE SODIUM 500,000units injection"
eb3z.,COLISTIMETHATE SODIUM 1million units injection
eb41.,FUCIDIN 250mg tablets
eb42.,FUCIDIN 250mg/5mL suspension
eb43.,FUCIDIN 500mg intravenous infusion
eb4x.,SODIUM FUSIDATE 250mg tablets
eb4y.,SODIUM FUSIDATE 250mg/5mL suspension
eb4z.,SODIUM FUSIDATE 500mg intravenous infusion
eb51.,"AEROSPORIN 500,000units injection"
eb5y.,"POLYMYXIN B 500,000units injection"
eb71.,VANCOCIN MATRIGEL 125mg capsules
eb72.,VANCOCIN MATRIGEL 250mg capsules
eb74.,VANCOCIN CP 500mg injection (pdr for recon)
eb75.,VANCOCIN CP 250mg injection (pdr for recon)
eb76.,VANCOCIN CP 1g injection (pdr for recon)
eb7w.,VANCOMYCIN 125mg capsules
eb7x.,VANCOMYCIN 250mg capsules
eb7z.,VANCOMYCIN 500mg injection (pdr for recon)
eb81.,TEICOPLANIN 200mg injection (pdr for recon)
eb82.,TEICOPLANIN 400mg injection (pdr for recon)
eb83.,TARGOCID 400mg injection (pdr for recon)
eb84.,TARGOCID 200mg injection (pdr for recon)
eb9..,MEROPENEM
eb91.,MEROPENEM 250mg injection (pdr for recon)
eb92.,MEROPENEM 500mg injection (pdr for recon)
eb93.,MEROPENEM 1g injection (pdr for recon)
eb94.,MERONEM 250mg injection (pdr for recon)
eb95.,MERONEM 500mg injection (pdr for recon)
eb96.,MERONEM 1g injection (pdr for recon)
eb97.,*MEROPENEM 500mg infusion kit
eb98.,*MEROPENEM 1g infusion kit
eb99.,*MERONEM 500mg infusion kit
eb9A.,*MERONEM 1g infusion kit
ebA..,QUINUPRISTIN+DALFOPRISTIN
ebA1.,SYNERCID infusion (pdr for recon)
ebAz.,QUINUPRISTIN+DALFOPRISTIN 150mg/350mg infusion (pdr for recon)
ebB..,LINEZOLID
ebB1.,ZYVOX 600mg tablets
ebB2.,ZYVOX 600mg/300mL infusion solution
ebB3.,ZYVOX 100mg/5mL granules for oral suspension
ebBx.,LINEZOLID 100mg/5mL granules for oral suspension
ebBy.,LINEZOLID 600mg/300mL infusion solution
ebBz.,LINEZOLID 600mg tablets
ebC..,ERTAPENEM
ebC1.,ERTAPENEM 1g i-v infusion (pdr for recon)
ebC2.,INVANZ 1g i-v infusion (pdr for recon)
ebD..,DAPTOMYCIN
ebD1.,CUBICIN 350mg powder for solution for injection
ebD2.,CUBICIN 500mg powder for solution for injection
ebDy.,DAPTOMYCIN 500mg powder for solution for injection
ebDz.,DAPTOMYCIN 350mg powder for solution for injection
ebE..,TIGECYCLINE
ebE1.,TYGACIL 50mg powder for solution for injection
ebEz.,TIGECYCLINE 50mg powder for solution for injection
ebF..,DORIPENEM
ebF1.,DORIBAX 500mg powder for solution for injection
ebFz.,DORIPENEM 500mg powder for solution for injection
ebG..,RIFAXIMIN
ebG1.,XIFAXANTA 200mg tablets
ebG2.,RIFAXIMIN 200mg tablets
ebG3.,TARGAXAN 550mg tablets
ebG4.,RIFAXIMIN 550mg tablets
ebH..,FIDAXOMICIN
ebH1.,DIFICLIR 200mg tablets
ebH2.,FIDAXOMICIN 200mg tablets
ebI..,FOSFOMYCIN
ebI1.,FOMICYT 2g powder for solution for infusion
ebI2.,FOSFOMYCIN 2g powder for solution for injection
ebI3.,FOMICYT 4g powder for solution for infusion
ebI4.,FOSFOMYCIN 4g powder for solution for injection
ebJ..,TELAVANCIN
ebJ1.,VIBATIV 750mg powder for concentrate for soln for infusion
ebJ2.,TELAVANCIN 750mg powder for conc for solution for injection
ebJ3.,VIBATIV 250mg powder for concentrate for soln for infusion
ebJ4.,TELAVANCIN 250mg powder for solution for injection
ebK..,TEDIZOLID
ebK1.,SIVEXTRO 200mg tablets
ebK2.,TEDIZOLID PHOSPHATE 200mg tablets
ebK3.,SIVEXTRO 200mg powder for concentrate for soln for infusion
ebK4.,TEDIZOLID PHOSPHATE 200mg powder for solution for injection
ec1..,CO-TRIMOXAZOLE [GENERIC ADDITIONS]
ec11.,CO-TRIMOXAZOLE 480mg tablets
ec12.,CO-TRIMOXAZOLE 480mg dispersible tablets
ec13.,CO-TRIMOXAZOLE 960mg tablets
ec14.,CO-TRIMOXAZOLE 960mg dispersible tablets
ec15.,CO-TRIMOXAZOLE 120mg tablets
ec16.,CO-TRIMOXAZOLE 480mg/5mL mixture
ec17.,CO-TRIMOXAZOLE 240mg/5mL mixture
ec18.,CO-TRIMOXAZOLE 960mg/3mL injection
ec19.,CO-TRIMOXAZOLE 480mg/5mL intravenous injection
ec1A.,CO-TRIMOXAZOLE 240mg/5mL sugar free suspension
ec1B.,CO-TRIMOXAZOLE 480mg/5mL suspension
ec2..,CO-TRIMOXAZOLE - (PROPRIETARY)
ec21.,*BACTRIM 480mg tablets
ec22.,BACTRIM 480mg dispersible tablets
ec23.,BACTRIM 960mg double strength tablets
ec24.,BACTRIM PAEDIATRIC 120mg tablets
ec25.,*BACTRIM 480mg/5mL suspension
ec26.,BACTRIM 240mg/5mL paediatric syrup
ec27.,BACTRIM 960mg/3mL intramuscular injection
ec28.,BACTRIM 480mg/5mL intravenous infusion
ec29.,CHEMOTRIM 240mg/5mL suspension
ec2a.,*COMOX 480mg tablets
ec2b.,COMOX 480mg dispersible tablets
ec2c.,*COMOX FORTE 960mg tablets
ec2d.,COMOX 240mg/5mL paediatric suspension
ec2e.,FECTRIM STANDARD 480mg dispersible tablets
ec2f.,FECTRIM FORTE 960mg dispersible tablets
ec2g.,FECTRIM 120mg paediatric tablets
ec2h.,*LARATRIM 480mg tablets
ec2i.,*LARATRIM FORTE 960mg tablets
ec2j.,*LARATRIM 480mg/5mL suspension
ec2k.,LARATRIM 240mg/5mL paediatric suspension
ec2l.,SEPTRIN 480mg tablets
ec2m.,SEPTRIN 480mg dispersible tablets
ec2n.,SEPTRIN FORTE 960mg tablets
ec2o.,SEPTRIN PAEDIATRIC 120mg dispersible tablets
ec2p.,SEPTRIN 480mg/5mL adult suspension
ec2q.,SEPTRIN 240mg/5mL paediatric suspension
ec2s.,SEPTRIN 480mg/5mL intravenous infusion
ec2t.,*COMIXCO 80/400 tablets
ec2u.,*COMIXCO 160/800 tablets
ec2v.,COMIXCO 40/200/5mL paediatric suspension
ec2w.,COMIXCO 80/400 dispersible tablets
ec4..,*PHTHALYLSULPHATHIAZOLE
ec41.,*THALAZOLE 500mg tablets
ec4z.,PHTHALYLSULPHATHIAZOLE 500mg tablets
ec5..,SULFAMETOPYRAZINE
ec51.,*KELFIZINE W 2g tablets
ec5z.,*SULFAMETOPYRAZINE 2g tablets
ec6..,SULFADIAZINE
ec61.,SULFADIAZINE 500mg tablets
ec62.,*SULFADIAZINE 1g/4mL injection
ec63.,*STREPTOTRIAD tablets
ec64.,*SULPHATRIAD tablets
ec7..,*SULPHADIMETHOXINE
ec71.,*MADRIBON 500mg tablets
ec7z.,SULPHADIMETHOXINE 500mg tablets
ec81.,*SULPHADIMIDINE 500mg tablets
ec82.,SULPHAMEZATHINE 1g/3mL injection
ec83.,SULFADIMIDINE 500mg/5mL paediatric suspension
ec84.,SULPHADIMIDINE 1g/3mL injection
ec9..,*SULPHAFURAZOLE
ec91.,*GANTRISIN 500mg tablets
ec92.,*GANTRISIN 500mg/5mL syrup
ec9y.,*SULPHAFURAZOLE 500mg tablets
ec9z.,SULPHAFURAZOLE 500mg/5mL syrup
eca..,SULFAGUANIDINE
eca1.,SULFAGUANIDINE 500mg tablets
ecb..,*SULPHAUREA
ecb1.,*UROMIDE tablets
ecbz.,*SULPHAUREA 500mg tablets
ecc..,TRIMETHOPRIM
ecc1.,TRIMETHOPRIM 100mg tablets
ecc2.,TRIMETHOPRIM 200mg tablets
ecc3.,*TRIMETHOPRIM 300mg tablets
ecc4.,TRIMETHOPRIM 50mg/5mL sugar free suspension
ecc5.,TRIMETHOPRIM 100mg/5mL injection
ecc6.,*IPRAL 100mg tablets
ecc7.,*IPRAL 200mg tablets
ecc8.,IPRAL SF 50mg/5mL paediatric suspension
ecc9.,*MONOTRIM 100mg tablets
ecca.,*MONOTRIM 200mg tablets
eccb.,MONOTRIM 50mg/5mL sugar free suspension
eccc.,*MONOTRIM 100mg/5mL injection
eccd.,*SYRAPRIM 100mg tablets
ecce.,*SYRAPRIM 300mg tablets
eccf.,*SYRAPRIM 100mg/5mL injection
eccg.,TIEMPE 100mg tablets
ecch.,TIEMPE 200mg tablets
ecci.,*TRIMOGAL 100mg tablets
eccj.,*TRIMOGAL 200mg tablets
ecck.,*TRIMOPAN 100mg tablets
eccl.,*TRIMOPAN 200mg tablets
eccm.,TRIMOPAN 50mg/5mL sugar free suspension
eccn.,*TRIPRIMIX 200mg tablets
ef11.,METRONIDAZOLE 200mg tablets
ef12.,METRONIDAZOLE 400mg tablets
ef13.,METRONIDAZOLE 100mg/20mL infusion
ef14.,METRONIDAZOLE 500mg/500mL intravenous infusion
ef15.,METRONIDAZOLE 500mg/100mL infusion
ef16.,METRONIDAZOLE 500mg/100mL infusion bag
ef19.,ELYZOL 500mg/100mL intravenous infusion
ef1c.,FLAGYL 200mg tablets
ef1d.,FLAGYL 400mg tablets
ef1f.,FLAGYL BOTTLE 0.5g/100mL intravenous infusion
ef1g.,*FLAGYL S suspension 100mL
ef1l.,*METROLYL 200mg tablets
ef1m.,*METROLYL 400mg tablets
ef1n.,METROLYL 500mg/100mL intravenous infusion amp
ef1o.,METROLYL 500mg/100mL intravenous infusion bag
ef1r.,*NIDAZOL 200mg tablets
ef1s.,VAGINYL 200mg tablets
ef1t.,VAGINYL 400mg tablets
ef1u.,*ZADSTAT 200mg tablets
ef1v.,ZADSTAT 500mg/100mL intravenous infusion
ef1y.,FLAGYL 500mg/100mL intravenous infusion bag
ef1z.,METROZOL 500mg/100mL infusion
ef2..,TINIDAZOLE
ef21.,FASIGYN 500mg tablets
ef22.,FASIGYN 800mg/400mL intravenous infusion
ef23.,FASIGYN 1.6g/800mL intravenous infusion
ef2x.,TINIDAZOLE 500mg tablets
ef2y.,TINIDAZOLE 800mg/400mL intravenous infusion
ef2z.,TINIDAZOLE 1.6g/800mL intravenous infusion
eg1..,NITROFURANTOIN
eg11.,NITROFURANTOIN 50mg tablets
