ProdCodeId,Description
842941000033116,locoid c cream (astellas pharma ltd)
843441000033117,locoid 0.1% cream (leo pharma)
843541000033116,locoid 0.1% lipocream (leo pharma)
844041000033112,locoid crelo 0.1% topical emulsion (leo pharma)
844941000033113,locoid 0.1% scalp lotion (leo pharma)
847641000033113,locoid 0.1% ointment (leo pharma)
847741000033116,locoid c ointment (astellas pharma ltd)
8494441000033110,dilacort 2.5mg gastro-resistant tablets (crescent pharma ltd)
8494541000033111,dilacort 5mg gastro-resistant tablets (crescent pharma ltd)
8494741000033115,audavate 0.1% ointment (accord healthcare ltd)
8494841000033113,audavate rd 0.025% cream (accord healthcare ltd)
8494941000033117,audavate rd 0.025% ointment (accord healthcare ltd)
859341000033110,maxidex 0.1% eye drops (novartis pharmaceuticals uk ltd)
859441000033116,maxitrol eye drops (novartis pharmaceuticals uk ltd)
859541000033115,maxitrol eye ointment (novartis pharmaceuticals uk ltd)
872141000033117,medrone acne lotion
8741000033112,actinac lotion (peckforton pharmaceuticals ltd)
878641000033113,methylprednisolone acetate 40mg/1ml suspension for injection vials
879841000033115,methylprednisolone sodium succinate injection 1 gram/vial
879941000033111,methylprednisolone sodium succinate injection 125 mg/vial
880041000033110,methylprednisolone sodium succinate injection 500 mg/vial
880141000033114,methylprednisolone acetate 120mg/3ml suspension for injection vials
880241000033119,methylprednisolone acetate 80mg/2ml suspension for injection vials
886141000033111,methylprednisolone acetate injection 10 mg/1 ml
887041000033114,methylprednisolone sodium succinate injection 40 mg/vial
889441000033114,methylprednisolone sodium succinate 1g powder and solvent for solution for injection vials
889541000033110,methylprednisolone sodium succinate 125mg powder and solvent for solution for injection vials
889641000033111,methylprednisolone sodium succinate 2g powder and solvent for solution for injection vials
889741000033119,methylprednisolone sodium succinate 40mg powder and solvent for solution for injection vials
889841000033112,methylprednisolone sodium succinate 500mg powder and solvent for solution for injection vials
8956141000033115,dropodex 0.1% eye drops 0.4ml unit dose (rayner pharmaceuticals ltd)
898441000033115,medrone 100mg tablets (pfizer ltd)
898541000033119,methylprednisolone 100mg tablets
899641000033110,medrone 16mg tablets (pfizer ltd)
899741000033118,medrone 2mg tablets (pfizer ltd)
899841000033111,medrone 4mg tablets (pfizer ltd)
903141000033113,methylprednisolone 16mg tablets
904141000033111,methylprednisolone 2mg tablets
904241000033116,methylprednisolone 4mg tablets
909541000033118,minims prednisolone sodium phosphate 0.5% eye drops 0.5ml unit dose (bausch & lomb uk ltd)
9108241000033115,dexamethasone 0.1% eye drops 0.4ml unit dose preservative free
9119141000033118,prednisolone 15mg/5ml oral solution
9122441000033114,dexamethasone 10mg/5ml oral solution sugar free
914641000033116,min-i-mix methylprednisolone injection 1 g/vial
915541000033118,min-i-mix methylprednisolone injection 0.5 g/vial
915841000033116,mildison lipocream 1% cream (karo pharma)
9200741000033114,coal tar solution 10% in betamethasone valerate 0.025% ointment
9290141000033113,dexafree 1mg/1ml eye drops 0.4ml unit dose (thea pharmaceuticals ltd)
9342741000033111,duoresp spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (teva uk ltd)
9342841000033118,duoresp spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (teva uk ltd)
959141000033117,neo-medrone cream
959441000033113,neo-cortef ear/eye drops (pliva pharma ltd)
962941000033115,neo-medrone lotion
963741000033111,neo-cortef ear/eye ointment (pliva pharma ltd)
9870741000033114,dexamethasone solution for injection 6.6 mg/2 ml ampoule
9872041000033112,dexamethasone solution for injection 3.8 mg/1 ml vial
994141000033113,nystaform hc cream (typharm ltd)
995341000033112,nystaform hc ointment (typharm ltd)
